transaction_id,timestamp,blockchain,transaction_type,sender_wallet_age_days,receiver_wallet_age_days,transaction_amount_usd,gas_fee_usd,token_type,platform,num_prev_transactions_sender,num_prev_transactions_receiver,avg_txn_interval_sender_min,is_cross_chain,failed_txn_ratio_sender,velocity_score,anomaly_score,is_scam,hour,day_of_week,time_gap
TX014315,1702940134.0,Ethereum,Burn,374.0,395.0,177.5,9.45,Native,Kraken,1225.0,962.0,92.4,0,0.03,-0.0,0.13,0,,,
,,Ethereum,Transfer,-55.59676001673767,571.1863128552025,0.3167296513982529,-1.7439759748753634,Native,Unknown DEX,1149.0077193214051,1003.0764601199775,1147.9934839961034,1,0.11982890503901647,-0.07273921156102146,0.02159058472494962,1,10.0,3.0,2907.058118722683
TX008444,1702344218.0,Ethereum,Swap,840.0,910.0,386.94,,Meme,Coinbase,1266.0,961.0,126.8,1,0.31,0.02,0.2,0,,,
TX016491,1700366447.0,Ethereum,Bridge,162.0,418.0,2748.15,17.27,Meme,Unknown DEX,1214.0,941.0,53.2,0,0.12,0.04,0.1,0,,,
TX019351,1700983896.0,Ethereum,Transfer,451.0,59.0,458.39,2.14,Native,Unknown DEX,1208.0,1017.0,101.2,0,0.16,0.05,0.19,0,,,
TX005554,1704717776.0,Ethereum,Swap,36.0,297.0,130.28,3.19,ERC20,Kraken,1231.0,961.0,169.5,0,0.19,-0.01,0.23,0,,,
TX002321,1700745182.0,Solana,Swap,548.0,14.0,506.95,13.37,Native,Binance,1183.0,1002.0,39.4,0,0.16,0.12,0.11,0,,,
TX016488,1703075152.0,Ethereum,Transfer,78.0,406.0,865.44,6.65,ERC20,Coinbase,1207.0,973.0,193.2,0,0.14,0.01,0.02,0,,,
TX008586,1700177265.0,Polygon,Burn,191.0,304.0,123.06,7.61,Meme,Kraken,1192.0,953.0,155.5,0,0.12,0.0,0.0,0,,,
TX018643,1702344811.0,Ethereum,Swap,148.0,779.0,43.0,12.78,ERC20,Unknown DEX,1179.0,1015.0,580.8,0,0.05,0.09,0.06,0,,,
TX004466,1704686134.0,Ethereum,Swap,16.0,361.0,6720.06,24.49,ERC20,Binance,1223.0,1023.0,182.5,1,0.19,-0.1,0.11,1,,,
TX004328,1702787976.0,Ethereum,Swap,1180.0,334.0,1974.03,5.5,Meme,Unknown Wallet,1217.0,1029.0,540.9,0,0.08,0.07,0.0,0,,,
TX013152,1701455357.0,Polygon,Transfer,720.0,465.0,179.91,9.44,Meme,Unknown Wallet,1181.0,1020.0,136.1,1,0.16,-0.05,0.0,0,,,
TX013856,1703477915.0,Ethereum,Swap,359.0,365.0,338.21,5.13,Native,Binance,1177.0,1004.0,129.9,0,0.08,0.01,0.0,0,,,
TX004842,1702148185.0,Polygon,Transfer,360.0,41.0,377.22,4.06,Stablecoin,BridgeX,1185.0,1033.0,35.8,0,0.03,-0.0,0.11,0,,,
TX006891,1703866610.0,Polygon,Bridge,1393.0,1232.0,5441.9,12.22,Meme,,1127.0,1015.0,35.1,0,0.5,0.09,0.39,0,,,
TX017004,1703270518.0,Polygon,Swap,1741.0,685.0,417.91,4.95,Native,BridgeX,1230.0,937.0,250.9,0,0.07,0.01,0.06,0,,,
TX015616,1700223080.0,Polygon,Bridge,930.0,437.0,1425.72,2.13,Meme,,1169.0,1012.0,78.6,0,0.05,-0.02,0.0,0,,,
TX017314,1702021013.0,Solana,Burn,420.0,54.0,508.58,10.79,Stablecoin,OpenSea,1171.0,975.0,53.0,0,0.02,0.06,0.11,0,,,
TX010754,1702543173.0,BSC,Burn,168.0,351.0,750.82,21.1,Native,Binance,1214.0,987.0,196.5,0,0.14,0.03,0.07,0,,,
TX016434,1704852976.0,Ethereum,Burn,90.0,272.0,319.51,4.6,Stablecoin,OpenSea,1222.0,993.0,322.9,0,0.08,-0.03,0.0,0,,,
TX000654,1701722320.0,Solana,Burn,942.0,99.0,509.14,6.87,Native,Unknown Wallet,1246.0,1062.0,169.5,0,0.06,-0.05,0.05,0,,,
TX008513,1701251222.0,Polygon,Mint,680.0,444.0,414.17,5.83,Native,Binance,1198.0,998.0,103.0,0,0.09,-0.01,0.09,0,,,
TX019931,1703465724.0,Ethereum,Burn,346.0,557.0,536.85,10.22,Stablecoin,Coinbase,1215.0,1007.0,50.0,1,0.14,0.11,0.02,0,,,
TX001762,1700964918.0,Polygon,Transfer,278.0,923.0,673.7,4.9,ERC20,Coinbase,1164.0,1006.0,,0,0.09,0.05,0.0,0,,,
TX010187,1704650215.0,Ethereum,Bridge,708.0,262.0,505.55,4.18,ERC20,Coinbase,1172.0,1000.0,50.0,1,0.06,-0.02,0.0,1,,,
TX002528,1701726199.0,Solana,Bridge,594.0,818.0,620.07,7.43,ERC20,Coinbase,1249.0,967.0,62.5,0,0.24,0.01,0.17,0,,,
,,BSC,Swap,-48.01045626215717,-37.68995035418421,227.93708242817215,8.241720041047115,Native,Binance,1138.43283102708,928.4759520385196,330.08485939173806,0,0.06882282456557376,-0.17172107618747548,0.10254054857387813,1,20.0,3.0,2544.5308489884146
TX002496,1701437188.0,Solana,Burn,132.0,2074.0,392.33,8.47,Native,Coinbase,1152.0,1046.0,87.2,1,0.13,-0.03,0.0,0,,,
TX012380,1704354657.0,BSC,Transfer,1839.0,71.0,742.76,14.97,Stablecoin,Unknown Wallet,1209.0,1026.0,26.9,0,0.04,0.09,0.13,0,,,
TX003665,1702567587.0,Ethereum,Mint,1280.0,618.0,1563.74,2.62,Meme,Unknown Wallet,1179.0,970.0,364.5,0,0.06,-0.13,0.0,0,,,
TX000245,1701579159.0,BSC,Transfer,315.0,149.0,828.31,30.72,Native,Binance,1131.0,1033.0,34.5,0,0.18,-0.0,0.08,0,,,
TX015511,1704264991.0,Solana,Mint,573.0,54.0,562.65,1.57,ERC20,Binance,1177.0,1011.0,70.4,0,0.18,0.02,0.0,0,,,
TX012591,1702039282.0,Solana,Mint,120.0,116.0,253.87,4.67,Native,Kraken,1152.0,1001.0,549.2,0,0.09,-0.01,0.07,0,,,
TX010039,1701592063.0,Ethereum,Transfer,1616.0,260.0,1641.68,3.87,Stablecoin,Binance,1229.0,993.0,484.3,0,0.16,0.03,0.04,0,,,
TX002836,1700861069.0,BSC,Burn,10.0,103.0,108.52,34.4,ERC20,Binance,1184.0,1021.0,129.7,1,0.23,0.01,0.0,0,,,
TX018435,1702666601.0,Solana,Bridge,164.0,261.0,811.79,8.22,ERC20,BridgeX,1205.0,984.0,338.9,0,0.21,0.01,0.03,0,,,
TX013224,1703458010.0,Polygon,Swap,454.0,129.0,895.29,9.33,Stablecoin,,1229.0,957.0,487.0,0,0.09,-0.01,0.16,0,,,
TX013336,1702616670.0,Polygon,Bridge,631.0,24.0,38.37,3.06,Native,Kraken,1189.0,951.0,46.7,0,0.19,-0.04,0.14,0,,,
TX015801,1702828369.0,BSC,Mint,1512.0,624.0,38.41,14.12,Native,Unknown DEX,1166.0,979.0,49.0,1,0.16,-0.05,0.07,0,,,
TX016535,1702579072.0,Ethereum,Swap,140.0,164.0,412.42,18.73,Meme,Coinbase,1208.0,961.0,182.4,0,0.07,0.01,0.03,0,,,
TX018217,1702649527.0,Ethereum,Swap,1738.0,1435.0,5334.56,1.89,ERC20,,1240.0,987.0,502.6,0,0.07,-0.05,0.0,0,,,
,,Ethereum,Swap,-41.95295302155605,178.3253039842043,73.98101228594614,1.7705236018224793,Native,Binance,1102.1244261031127,952.5606014547094,239.6868631201326,0,0.2707359743601665,0.002999832904846173,0.5501299181330704,1,1.0,1.0,5474.320032001403
TX013667,1700712111.0,Polygon,Transfer,77.0,187.0,647.21,17.61,Stablecoin,Coinbase,1200.0,1025.0,89.2,0,0.23,-0.0,0.11,0,,,
TX010520,1701051636.0,BSC,Mint,304.0,498.0,747.1,1.92,Native,Coinbase,1198.0,921.0,286.6,0,0.01,0.01,0.07,0,,,
TX005384,1703219598.0,BSC,Mint,30.0,242.0,306.35,13.58,ERC20,Binance,1178.0,990.0,217.9,0,0.15,0.06,0.0,0,,,
TX012402,1701300557.0,BSC,Burn,197.0,309.0,302.86,3.92,Stablecoin,OpenSea,1215.0,1015.0,87.8,0,0.3,0.08,0.38,0,,,
TX017128,1701945188.0,Polygon,Transfer,1072.0,598.0,136.19,5.21,Stablecoin,Coinbase,1256.0,958.0,134.3,1,0.1,-0.01,0.15,0,,,
TX013472,1700040449.0,Ethereum,Burn,449.0,755.0,252.61,11.04,ERC20,Coinbase,1172.0,971.0,407.4,1,0.11,0.05,0.17,0,,,
TX019073,1701824472.0,Ethereum,Burn,755.0,81.0,612.21,11.88,Native,Binance,1249.0,976.0,283.2,1,0.19,0.06,0.11,0,,,
TX016044,1703279270.0,Solana,Burn,158.0,93.0,670.26,6.25,Native,BridgeX,1205.0,977.0,229.7,0,0.04,-0.02,0.08,0,,,
TX009789,1701283596.0,Solana,Bridge,482.0,243.0,413.7,9.13,Native,Binance,1245.0,998.0,236.3,0,0.19,0.03,0.11,0,,,
TX008744,1700036382.0,Ethereum,Swap,214.0,123.0,307.32,34.72,Stablecoin,OpenSea,1242.0,981.0,614.2,0,0.09,-0.01,0.02,0,,,
TX003884,1701167272.0,Polygon,Burn,2780.0,1054.0,333.24,16.61,Native,BridgeX,1185.0,1082.0,1093.1,1,0.08,0.05,0.03,0,,,
TX013123,1701870942.0,Ethereum,Bridge,559.0,1077.0,1097.76,12.95,Stablecoin,Binance,1140.0,998.0,141.2,0,0.22,-0.02,0.19,0,,,
TX002964,1704274692.0,Ethereum,Burn,1062.0,979.0,2473.61,11.81,Stablecoin,Unknown DEX,1162.0,956.0,78.7,0,0.05,-0.06,0.0,0,,,
TX013431,1702942383.0,Ethereum,Transfer,658.0,82.0,1938.06,5.47,Meme,Binance,1241.0,1047.0,129.2,0,0.25,0.04,0.12,0,,,
TX019142,1703953231.0,Ethereum,Burn,67.0,408.0,145.95,12.73,Stablecoin,Binance,1225.0,984.0,144.0,1,0.28,-0.01,0.15,0,,,
,,BSC,Transfer,-112.39252416594937,1453.884276425109,208.59979948792085,16.9668907606413,Native,Binance,1222.1280241371721,995.9604857134432,151.59589428563848,1,0.4383250333833296,0.0048983570514481625,0.1677756310480389,1,19.0,3.0,1822.8934778311975
TX001442,1703941237.0,Ethereum,Mint,499.0,385.0,394.27,5.08,Meme,Kraken,1233.0,1024.0,782.1,0,0.3,-0.05,0.14,0,,,
TX011603,1700954940.0,Ethereum,Transfer,544.0,768.0,763.4,8.6,Meme,OpenSea,1221.0,947.0,51.3,0,0.14,0.04,0.06,0,,,
TX002311,1700516409.0,Ethereum,Mint,817.0,126.0,414.34,13.58,Stablecoin,Unknown DEX,1269.0,930.0,79.5,0,0.03,-0.07,0.0,0,,,
TX016082,1700611282.0,Polygon,Swap,113.0,26.0,355.74,8.47,Stablecoin,Coinbase,1224.0,981.0,41.4,0,0.05,-0.01,0.0,0,,,
TX005154,1703623638.0,BSC,Swap,183.0,2800.0,83.09,6.29,Meme,Binance,1184.0,1028.0,271.4,0,0.22,-0.02,0.17,0,,,
TX011285,1704152225.0,Polygon,Transfer,48.0,246.0,97.18,21.31,ERC20,Unknown Wallet,1178.0,1005.0,112.7,1,0.2,0.0,0.19,0,,,
TX006253,1703661306.0,Ethereum,Mint,1584.0,132.0,257.36,8.93,Stablecoin,Unknown DEX,1183.0,988.0,42.2,1,0.18,0.04,0.26,0,,,
TX017587,1700834175.0,Ethereum,Burn,103.0,33.0,266.5,17.44,Meme,Binance,1231.0,989.0,25.8,0,0.06,0.03,0.05,0,,,
TX009765,1703567008.0,Ethereum,Transfer,339.0,306.0,208.27,4.63,Native,Binance,1185.0,953.0,364.2,0,0.07,-0.0,0.0,0,,,
TX000713,1703463351.0,BSC,Burn,1291.0,95.0,2608.79,38.48,Stablecoin,Coinbase,1206.0,960.0,37.3,1,0.05,-0.03,0.0,0,,,
TX017861,1703296090.0,BSC,Transfer,674.0,234.0,66.13,14.32,Meme,Kraken,1189.0,996.0,130.5,0,0.09,0.1,0.25,0,,,
TX010268,1701611243.0,Solana,Burn,1044.0,2730.0,98.3,17.85,Native,Binance,1227.0,969.0,146.7,0,0.24,-0.05,0.16,0,,,
TX005682,1701161140.0,Polygon,Transfer,232.0,505.0,1311.51,3.39,ERC20,BridgeX,1232.0,1004.0,188.9,0,0.13,0.11,0.0,0,,,
TX010647,1701538827.0,BSC,Burn,224.0,1094.0,110.44,6.23,ERC20,Coinbase,1187.0,949.0,140.4,0,0.05,0.05,0.25,0,,,
TX004864,1702287319.0,BSC,Swap,629.0,1467.0,167.65,9.42,Stablecoin,Unknown DEX,1206.0,1022.0,97.6,0,0.19,-0.01,0.09,0,,,
TX005559,1704652124.0,Ethereum,Mint,1452.0,984.0,1129.0,8.2,Stablecoin,Coinbase,1203.0,968.0,168.9,0,0.45,0.08,0.34,1,,,
TX003793,1700061753.0,BSC,Mint,179.0,243.0,330.72,14.47,Native,Binance,1141.0,996.0,21.0,0,0.03,-0.02,0.18,0,,,
TX013815,1701466478.0,BSC,Transfer,374.0,187.0,121.82,41.39,Meme,Unknown DEX,1158.0,1001.0,78.6,0,0.09,0.03,0.11,0,,,
TX008981,1700427479.0,Polygon,Transfer,2156.0,197.0,2184.13,1.76,ERC20,BridgeX,1196.0,961.0,45.3,1,0.1,0.04,0.07,1,,,
TX007969,1704560141.0,Solana,Bridge,420.0,1051.0,1044.99,10.65,Meme,Unknown DEX,1210.0,1051.0,40.8,0,0.08,0.01,0.15,0,,,
TX010508,1700190477.0,BSC,Bridge,1600.0,1572.0,123.49,35.57,Stablecoin,Coinbase,1222.0,990.0,57.1,0,0.07,-0.03,0.0,0,,,
TX009687,1703972369.0,Ethereum,Transfer,350.0,46.0,2386.78,4.93,Meme,Binance,1105.0,1012.0,244.4,0,0.04,-0.02,0.03,0,,,
TX019439,1704487203.0,Solana,Swap,358.0,231.0,547.35,27.03,Stablecoin,Coinbase,1200.0,995.0,447.8,0,0.08,0.02,0.11,0,,,
TX015890,1704269865.0,Solana,Bridge,1169.0,407.0,90.06,5.55,Stablecoin,Binance,1214.0,1004.0,140.2,0,0.07,-0.03,0.0,0,,,
TX019213,1704961567.0,Polygon,Mint,190.0,66.0,311.15,0.98,Stablecoin,Unknown Wallet,1196.0,1001.0,58.9,0,0.05,0.06,0.03,0,,,
TX018451,1701998318.0,Solana,Transfer,154.0,292.0,193.58,7.51,Meme,Kraken,1189.0,1029.0,257.3,0,0.25,-0.11,0.09,0,,,
TX003228,1700915113.0,Ethereum,Burn,19.0,175.0,174.69,11.56,Native,Coinbase,1241.0,974.0,46.9,1,0.19,0.03,0.26,0,,,
TX013210,1704714714.0,Ethereum,Swap,200.0,602.0,829.74,6.54,Stablecoin,Binance,1220.0,983.0,233.1,0,0.13,0.01,0.08,0,,,
TX016156,1701836079.0,Polygon,Transfer,1111.0,16.0,868.95,3.74,Meme,BridgeX,1202.0,1013.0,29.2,1,0.16,0.0,0.0,1,,,
TX009746,1703210557.0,Ethereum,Mint,201.0,425.0,225.63,2.86,Meme,Binance,1198.0,982.0,166.5,0,0.25,0.04,0.08,0,,,
TX017998,1704842357.0,Ethereum,Burn,304.0,381.0,570.53,10.82,Stablecoin,,1239.0,991.0,59.1,0,0.05,-0.02,0.0,0,,,
TX011979,1703436262.0,BSC,Transfer,2005.0,294.0,184.39,8.22,Stablecoin,Kraken,1166.0,1016.0,300.5,0,0.47,0.02,0.22,0,,,
TX005826,1700042137.0,BSC,Bridge,232.0,1563.0,993.13,14.25,Stablecoin,,1143.0,1044.0,859.3,0,0.12,0.05,0.08,0,,,
TX009484,1700754108.0,Polygon,Transfer,70.0,645.0,244.37,23.93,ERC20,Binance,1141.0,997.0,108.0,0,0.26,0.0,0.16,0,,,
TX002150,1701985957.0,Polygon,Transfer,1232.0,1154.0,230.61,11.24,ERC20,OpenSea,1182.0,1012.0,19.5,0,0.09,0.06,0.14,0,,,
TX006718,1700498095.0,BSC,Bridge,783.0,2272.0,317.04,15.74,Native,Binance,1248.0,967.0,337.6,0,0.26,0.05,0.04,0,,,
,,Ethereum,Transfer,1507.2057998425685,483.2839635595344,107.58480658094552,0.7380898529438742,Stablecoin,OpenSea,1191.3850228753663,1049.0332594513466,177.34107002711315,1,0.5868408025081027,-0.11025967755478627,0.007225763603497152,1,21.0,0.0,5353.3040951587045
TX018603,1704144475.0,Solana,Transfer,3064.0,914.0,292.55,5.6,Meme,BridgeX,1199.0,1019.0,483.6,0,0.03,0.04,0.0,0,,,
TX009520,1701412210.0,Solana,Mint,571.0,25.0,216.53,6.91,Stablecoin,Coinbase,1197.0,997.0,127.2,0,0.02,0.1,0.03,0,,,
TX000554,1700026790.0,Ethereum,Transfer,433.0,188.0,491.32,5.66,Stablecoin,OpenSea,1201.0,979.0,287.5,0,0.13,0.11,0.22,0,,,
TX008561,1701109229.0,Ethereum,Mint,401.0,172.0,540.5,9.07,Stablecoin,Unknown Wallet,1201.0,1061.0,184.4,0,0.33,0.06,0.15,0,,,
TX012086,1701492669.0,BSC,Transfer,170.0,57.0,376.47,12.09,Stablecoin,Unknown DEX,1234.0,959.0,740.5,0,0.06,0.08,0.08,0,,,
TX009229,1702582977.0,BSC,Swap,19.0,958.0,741.44,3.46,Native,BridgeX,1174.0,1016.0,959.3,0,0.12,0.07,0.12,0,,,
TX001280,1700459297.0,Polygon,Swap,1062.0,43.0,1414.49,4.56,Stablecoin,Unknown DEX,1229.0,981.0,89.4,1,0.08,-0.04,0.18,0,,,
TX002387,1704382794.0,Polygon,Bridge,156.0,141.0,203.44,7.29,ERC20,Coinbase,1245.0,972.0,113.6,0,0.12,-0.03,0.0,0,,,
TX018908,1700468205.0,Solana,Burn,242.0,262.0,1503.41,4.92,Stablecoin,Kraken,1197.0,977.0,30.9,1,0.06,0.03,0.16,0,,,
TX003688,1703800986.0,Ethereum,Mint,30.0,351.0,646.92,5.04,ERC20,OpenSea,1200.0,1028.0,131.9,0,0.13,0.05,0.0,0,,,
,,Ethereum,Burn,726.3732472015295,1034.7847497865555,670.7414654850186,4.991786741668037,Native,Kraken,1215.763178080805,962.7332455517299,115.30768141967054,1,0.11577322677239267,-0.045813928084347276,0.021471541149097384,1,3.0,6.0,993.7735262112423
TX014734,1704379689.0,Ethereum,Transfer,872.0,18.0,2556.54,7.24,Meme,OpenSea,1179.0,1049.0,56.6,0,0.33,0.04,0.26,0,,,
TX003029,1702181913.0,Ethereum,Swap,259.0,322.0,2106.24,10.28,ERC20,,1157.0,1012.0,159.4,0,0.26,-0.07,0.28,0,,,
TX000338,1701286125.0,Solana,Transfer,94.0,1751.0,138.76,2.65,Native,Coinbase,1149.0,950.0,391.3,0,0.19,0.06,0.14,0,,,
TX007495,1701325831.0,BSC,Transfer,533.0,308.0,684.53,5.8,Stablecoin,OpenSea,1254.0,1019.0,95.9,1,0.07,0.06,0.09,0,,,
TX006444,1700293313.0,Polygon,Bridge,1307.0,37.0,587.91,5.29,ERC20,Unknown DEX,1174.0,964.0,155.5,0,0.06,-0.03,0.0,0,,,
TX001410,1702139686.0,BSC,Mint,476.0,407.0,191.44,7.24,Meme,Unknown DEX,1155.0,993.0,185.1,0,0.07,0.03,0.09,0,,,
TX013809,1700483843.0,Solana,Burn,48.0,91.0,874.38,30.12,Meme,Kraken,1226.0,1000.0,237.7,0,0.04,-0.01,0.01,0,,,
,,Solana,Mint,-52.60455469333485,443.68665765374226,480.8336938652149,3.4091498214866633,Meme,Binance,1144.3680478366605,920.1107148873399,277.78742131249976,0,0.32133710734074045,0.016462328799106536,0.22992638998169895,1,3.0,5.0,2737.7318435686425
TX016032,1704404421.0,Ethereum,Bridge,10.0,1260.0,1118.38,22.74,Stablecoin,Kraken,1228.0,1032.0,92.6,0,0.09,-0.03,0.06,0,,,
TX007544,1702218222.0,Ethereum,Swap,805.0,243.0,375.76,11.14,Native,Binance,1221.0,1030.0,87.1,0,0.31,-0.01,0.14,0,,,
TX009338,1700238826.0,Ethereum,Transfer,383.0,286.0,1504.66,2.85,Meme,Coinbase,1208.0,1031.0,142.1,0,0.02,0.01,0.02,0,,,
TX014139,1703557854.0,Ethereum,Mint,996.0,332.0,188.05,8.12,Meme,BridgeX,1196.0,980.0,149.1,0,0.25,-0.07,0.12,0,,,
TX007024,1700771143.0,Ethereum,Swap,101.0,569.0,2251.54,27.87,Stablecoin,Binance,1184.0,1018.0,240.8,0,0.1,0.03,0.16,0,,,
TX012228,1702414158.0,Polygon,Swap,226.0,636.0,323.26,20.33,Meme,Binance,1207.0,1030.0,137.9,1,0.14,-0.01,0.17,1,,,
TX011983,1704675322.0,Ethereum,Mint,802.0,86.0,380.39,,ERC20,OpenSea,1217.0,999.0,35.4,1,0.04,0.06,0.16,0,,,
TX019348,1703696016.0,Polygon,Mint,731.0,44.0,471.47,3.47,Meme,Unknown Wallet,1216.0,951.0,84.3,0,0.06,-0.01,0.0,0,,,
TX004354,1702797909.0,Ethereum,Swap,12.0,525.0,519.29,13.72,ERC20,Binance,1179.0,1039.0,155.5,0,0.17,-0.02,0.23,1,,,
TX008449,1701311629.0,Polygon,Burn,237.0,436.0,138.41,10.08,ERC20,Unknown Wallet,1146.0,1066.0,70.3,0,0.08,-0.09,0.07,0,,,
TX004060,1702399146.0,Solana,Transfer,2691.0,55.0,171.19,3.11,Stablecoin,Unknown DEX,1204.0,1013.0,380.3,0,0.05,-0.03,0.04,0,,,
,,Solana,Swap,496.2442474729932,5.789965385194549,-218.99493616457588,10.238197142148275,Meme,Kraken,1128.0098327732067,949.2858471917559,244.433695380298,0,0.2822919365153967,-0.09833018331547712,0.1481608240647446,1,18.0,3.0,4166.1918467284395
TX001437,1700783066.0,Ethereum,Bridge,71.0,911.0,132.37,4.22,Native,Unknown Wallet,1235.0,931.0,150.6,0,0.06,-0.03,0.0,0,,,
TX016505,1700058791.0,Polygon,Mint,4822.0,268.0,2007.99,3.71,Stablecoin,OpenSea,1218.0,1025.0,165.6,1,0.04,0.11,0.21,0,,,
TX001501,1701134106.0,BSC,Swap,2029.0,1100.0,1095.55,5.53,ERC20,OpenSea,1281.0,1003.0,104.6,1,0.05,-0.06,0.05,0,,,
TX017908,1704559164.0,Polygon,Mint,1428.0,423.0,818.54,9.72,Stablecoin,Coinbase,1188.0,997.0,67.4,0,0.16,-0.04,0.01,0,,,
TX015331,1701901766.0,Ethereum,Burn,1696.0,739.0,604.19,3.11,Meme,Unknown DEX,1278.0,987.0,40.9,1,0.13,0.07,0.12,0,,,
TX001051,1701599601.0,Ethereum,Swap,151.0,461.0,528.52,8.75,ERC20,Coinbase,1188.0,1010.0,274.2,1,0.15,0.06,0.0,0,,,
TX010942,1704036589.0,Polygon,Mint,267.0,564.0,382.9,4.99,ERC20,BridgeX,1233.0,1019.0,186.9,0,0.24,0.06,0.13,0,,,
TX001132,1700116739.0,BSC,Swap,1437.0,435.0,167.97,4.56,ERC20,Unknown DEX,1221.0,965.0,158.1,0,0.3,-0.05,0.19,0,,,
TX002651,1703244424.0,Ethereum,Burn,200.0,928.0,358.66,4.84,Native,Unknown DEX,1192.0,965.0,66.7,0,0.27,0.01,0.02,0,,,
TX019947,1701500750.0,Ethereum,Bridge,1281.0,857.0,157.51,2.4,ERC20,Unknown DEX,1289.0,1039.0,132.8,1,0.17,0.04,0.22,0,,,
TX011808,1704301264.0,Ethereum,Burn,473.0,63.0,876.36,9.81,ERC20,Binance,1187.0,1016.0,174.2,0,0.13,-0.01,0.16,0,,,
TX009320,1703279692.0,BSC,Burn,1588.0,237.0,592.41,2.62,Meme,OpenSea,1186.0,1005.0,165.0,0,0.06,0.01,0.14,0,,,
TX015964,1701373344.0,BSC,Bridge,334.0,569.0,70.86,2.05,ERC20,Coinbase,1214.0,1025.0,,0,0.09,0.05,0.13,0,,,
TX011782,1701727373.0,Ethereum,Burn,208.0,250.0,527.11,1.83,ERC20,Kraken,1208.0,985.0,1723.7,0,0.17,0.08,0.27,0,,,
TX005821,1703340552.0,Ethereum,Mint,41.0,903.0,166.77,5.74,Meme,Unknown Wallet,1158.0,968.0,103.8,0,0.15,-0.06,0.22,0,,,
TX001723,1701208052.0,Ethereum,Transfer,67.0,1291.0,580.46,3.75,Meme,BridgeX,1249.0,981.0,17.6,0,0.15,0.07,0.14,0,,,
TX008295,1702239564.0,Solana,Swap,20.0,86.0,87.28,10.07,Native,Unknown DEX,1180.0,1000.0,87.5,0,0.15,0.02,0.12,0,,,
TX000353,1704249913.0,Ethereum,Bridge,169.0,29.0,517.68,4.93,Stablecoin,Binance,1208.0,1042.0,44.0,0,0.26,0.12,0.19,0,,,
TX016901,1702624983.0,Solana,Burn,1011.0,67.0,472.33,10.73,Stablecoin,Unknown Wallet,1223.0,980.0,57.6,0,0.2,-0.05,0.27,0,,,
TX019040,1701739266.0,Solana,Mint,663.0,2194.0,238.26,9.99,Meme,Binance,1213.0,1016.0,106.7,0,0.16,-0.0,0.03,0,,,
,,Ethereum,Burn,227.0839515884481,351.16586145712444,2056.0728595638348,1.1273743666154585,Meme,Coinbase,1190.1590012898519,901.6516528710014,450.189871280955,1,0.33025993828744465,0.001784093003793931,0.401825011952171,1,22.0,2.0,10071.4833336364
TX006014,1704622295.0,Ethereum,Mint,468.0,107.0,205.3,20.03,Native,Binance,1227.0,982.0,104.0,0,0.07,0.06,0.07,0,,,
TX018009,1702224392.0,Ethereum,Bridge,870.0,505.0,357.01,17.84,ERC20,OpenSea,1171.0,994.0,57.6,1,0.02,0.05,0.0,0,,,
TX002583,1700239968.0,Polygon,Bridge,168.0,0.0,226.87,16.29,Stablecoin,Unknown DEX,1170.0,1032.0,1101.9,0,0.1,-0.04,0.13,0,,,
TX014431,1702086866.0,Ethereum,Transfer,1088.0,664.0,413.0,5.94,ERC20,Coinbase,1185.0,958.0,199.6,0,0.31,-0.01,0.5,0,,,
TX009475,1701424241.0,Ethereum,Transfer,203.0,309.0,3158.95,8.53,ERC20,Unknown DEX,1200.0,1033.0,1236.4,0,0.07,-0.01,0.0,0,,,
TX016974,1703699618.0,BSC,Transfer,16.0,1183.0,1243.76,1.76,Meme,Unknown DEX,1170.0,1052.0,164.0,0,0.14,-0.0,0.0,1,,,
TX018902,1701521267.0,Ethereum,Swap,1549.0,234.0,455.82,10.46,Meme,Unknown Wallet,1239.0,975.0,146.9,0,0.19,0.02,0.18,0,,,
TX004733,1703487379.0,Solana,Swap,814.0,311.0,307.74,24.11,Native,Binance,1179.0,967.0,93.9,1,0.14,-0.05,0.0,0,,,
TX009299,1701676373.0,BSC,Bridge,520.0,1999.0,2664.37,6.53,ERC20,Coinbase,1201.0,977.0,98.2,0,0.17,-0.07,0.07,0,,,
TX011339,1703213037.0,Ethereum,Swap,1088.0,380.0,467.63,5.65,ERC20,Unknown Wallet,1223.0,998.0,106.8,0,0.09,0.06,0.0,0,,,
TX008572,1700011009.0,BSC,Burn,2228.0,618.0,433.23,13.28,Native,Unknown DEX,1146.0,981.0,62.8,0,0.26,-0.04,0.27,0,,,
TX000142,1700109556.0,Solana,Burn,254.0,1084.0,768.85,14.04,Native,Binance,1247.0,1033.0,699.5,1,0.11,0.0,0.1,1,,,
TX006380,1701361621.0,Ethereum,Burn,98.0,776.0,9645.17,3.92,ERC20,Binance,1242.0,1027.0,250.1,0,0.19,-0.03,0.09,0,,,
TX019660,1703693055.0,Polygon,Burn,1223.0,448.0,180.88,8.07,Meme,Coinbase,1192.0,1024.0,351.8,0,0.06,0.04,0.0,0,,,
TX005707,1704308307.0,Polygon,Mint,336.0,27.0,1344.34,11.37,Native,Coinbase,1181.0,989.0,169.2,0,0.02,-0.02,0.01,0,,,
TX006165,1702367713.0,Ethereum,Swap,351.0,144.0,520.24,7.29,Meme,Binance,1170.0,1053.0,93.3,1,0.02,0.07,0.1,0,,,
