blockchain,transaction_type,sender_wallet_age_days,receiver_wallet_age_days,transaction_amount_usd,gas_fee_usd,token_type,platform,num_prev_transactions_sender,num_prev_transactions_receiver,avg_txn_interval_sender_min,is_cross_chain,failed_txn_ratio_sender,velocity_score,anomaly_score,is_scam,hour,day_of_week,time_gap
Ethereum,Swap,-0.017115463268921376,0.13683326007345192,0.027231674354077938,0.055508115647910694,Meme,Unknown DEX,0.32442473634708685,0.34341160442561547,0.04364930231144335,1,0.2778540680077895,-0.03641022558836304,0.06102127923078033,1,0,4,-0.03865251919068563
BSC,Burn,0.1608911063884478,0.1583582511762898,0.0597961196989373,0.2750248838240546,ERC20,Coinbase,0.6571464325502805,0.28252121322086743,0.08996563909004476,1,1.030374172850716,0.3155916436991496,0.7543477403577179,1,5,4,0.20423121456033944
Ethereum,Bridge,0.009629924404398717,0.18801882263979286,0.006808013919075727,0.06640754492058216,Stablecoin,BridgeX,0.005666989405718026,0.41379822453825593,0.06987691069284645,1,0.16823845283582584,0.29784935769469484,0.34927220078952925,1,17,0,0.026096469248635564
BSC,Mint,-0.010368190491592766,-0.008045619998712075,-0.01588713299202884,-0.013538767040840984,ERC20,Binance,-0.04601725543682744,0.2910999067690193,0.037809936619155875,1,0.3063516214153248,0.08424314788160878,-0.014655443446210349,1,0,3,0.004988196895402822
Ethereum,Bridge,0.05958964126427441,0.0726640208859779,0.08374468732498974,0.031041756224484823,ERC20,Unknown DEX,0.19614774243377564,0.6203676513711697,0.03757406486679024,1,0.26346297559844545,0.24192430671420304,0.708482086383311,1,11,6,0.13680768245135014
BSC,Bridge,0.1604954949182744,0.13615717162877977,0.0610038545235272,-0.01788592215003605,Native,OpenSea,0.1373767615647007,-0.036751718207624906,0.09369740150062618,1,0.40153564752271914,0.2267556613794986,0.5239654689644475,1,4,5,0.0030849114490522425
Solana,Transfer,-0.001907570185115809,0.07457594439950443,0.030395140738472798,0.07200891996348811,Native,Unknown DEX,0.1209010971442464,0.03285927394311361,0.1388331790291369,1,0.2719283396014618,0.3231784162945876,0.06267994150981547,1,11,4,0.17176845941146074
Ethereum,Bridge,-0.015746315466612235,0.07195958923721643,0.017850505773729722,0.007122968693473369,ERC20,Binance,0.23751966726726867,0.4643301429157446,0.03118969343649454,1,0.711519445904055,0.13074084609410863,0.9042584451432938,1,10,1,0.11885743310625325
Solana,Transfer,0.25367558671301976,0.04806891507767197,0.041088250960258726,0.2667347045923551,Stablecoin,Unknown DEX,-0.09793311752246342,0.6067361259164111,0.06501697778409016,1,0.29333571907093775,0.014194940035395343,0.07649146702417464,1,7,1,0.014138541979556912
Polygon,Mint,0.04856874719414805,0.16427526384531005,0.05389529236302436,-0.0025074414589381436,Stablecoin,Coinbase,0.08815179115751992,0.338477894024269,0.23421064752657716,1,0.6115671720311318,0.21338638102529275,0.3824713133131669,1,3,6,0.020479305774105033
Polygon,Swap,-0.0009536271393396261,0.30287688075128133,0.08494015365580244,0.031807520399088615,Meme,Kraken,0.3005757899447106,0.19500357280598965,0.04595043890304971,0,0.4392877559957009,0.4050805016894037,0.22722263320613217,1,4,3,-0.017335057289193337
BSC,Bridge,0.13527852368018473,0.17174471655166523,0.010357418314489497,0.0016092432888466096,ERC20,BridgeX,0.15091020717909887,0.5043814987362379,0.07248296873090233,0,0.3959378954477801,0.2892336108881357,0.22653017362110822,1,2,2,0.20608428942568136
Polygon,Transfer,-0.010709911874947617,0.2631122464126231,0.012249814609024856,0.015777251121290053,ERC20,Coinbase,0.3442761751612419,0.486282463395585,0.18479166243938877,0,0.37652009583771595,0.21436190688292076,0.4522108926279991,1,12,6,0.030208351444996395
Ethereum,Burn,0.0896469157721654,0.08107706261569429,0.027174283635766107,-0.004266694747267902,Native,Binance,0.44839404822588325,0.13022124730503395,0.04720581853891358,0,0.7629299021511218,0.2230970123515116,0.6968491075597775,1,1,4,0.1184627545198331
BSC,Bridge,-0.0045401664148366425,0.24026960617100415,-0.28609854684778824,0.23614458126104543,Native,Kraken,0.13610831122214845,0.24957607788730324,0.06900199354286225,1,0.15807378384875126,0.6410008844706027,0.3066153485048365,1,10,3,0.009885817924064674
Ethereum,Swap,0.25219149030409116,0.2375857769146533,0.0818204453233379,0.05311667853147234,Native,BridgeX,0.10205851926055015,0.3316975057470455,0.01938851394085768,1,0.2523400285231878,0.22165883546232357,0.3290386378358132,1,17,5,0.26974235877359354
BSC,Transfer,-0.022364837534850565,0.02988034045643645,0.040298263474764,-0.022386632876382907,Meme,Coinbase,0.2569431280268125,0.6412235027081673,0.23786154412490274,0,0.8090873450654807,0.008389611408863407,0.5401023590396332,1,14,2,0.02925265547477622
BSC,Swap,0.07108712305359091,-0.0260914099203709,0.04894240672801133,-0.0077499784233388755,Native,Kraken,0.5077256050309276,0.46126239026092825,0.10436436873749214,0,0.4850413905027432,0.024695904087982112,0.5308711586780823,1,14,2,0.1190937281881633
Polygon,Burn,0.01915950903877256,-0.011522055757631489,0.011687493082836502,0.002070921942845874,Meme,Kraken,0.367681775081352,0.33552622509511076,0.016399363257493412,1,0.5284929740786385,0.2718300080293962,0.04084203246157792,1,19,5,-0.010917161345303468
Polygon,Bridge,0.09702591258785283,0.029431037189478038,0.04775919499339724,-0.019932268704545127,ERC20,Coinbase,0.6399608413246165,0.7112826095953334,0.04035355580160653,0,0.39709801178895937,0.01884881928559784,0.23831539693588702,1,12,1,0.09452506555922868
BSC,Burn,0.09833763642158339,0.04208323127918552,0.0771385101213668,0.03824345453197773,Native,Coinbase,0.09563468366182565,0.33258795943751895,0.052450672587844444,0,0.9591547460686726,0.30870959948452936,0.006504525951851012,1,15,4,0.021067172849409635
Ethereum,Swap,-0.013021003334638633,0.06993301851354006,0.013582086602032065,0.055891900154526955,ERC20,Binance,0.3626740875649482,0.6710783657981664,0.10292723717703761,1,0.5080945949326133,0.43089072065735307,0.2111731953861678,1,17,2,-0.0043061052651535425
BSC,Bridge,0.30783282282122854,-0.0055350935621842345,0.016096905945209766,0.010481468460821469,Meme,BridgeX,0.19556204954148093,0.7230942298641407,0.1291750618195561,1,0.4329327433219272,0.18785178390836754,0.019258328117585766,1,7,5,0.025397884770839846
BSC,Burn,-0.013957056129615883,0.034547711094948336,0.06609172968881039,0.2088257048706561,Stablecoin,Coinbase,0.5585610095062056,0.18829413310600973,0.03476054380044673,1,0.22681329822363716,0.2465674681711377,0.06914742235464684,1,18,1,0.07764934195676479
Ethereum,Transfer,-0.0209056909992347,0.11140468038532428,0.021218482375851225,0.07603523223242663,ERC20,Unknown DEX,0.20664298109303356,0.1284468012262735,0.021261089037670794,0,0.6793403878260035,0.18668926238641503,0.18636811182591223,1,3,1,0.08609836126410196
BSC,Bridge,0.02013758842695649,0.1553371173720974,0.11935885292745912,0.2032733629298633,Meme,Kraken,0.07721345668389401,0.3972507096424486,0.2193639794514211,1,0.26375152319175865,0.12173585662694503,0.3166469742845166,1,10,0,0.002454995365652156
Ethereum,Mint,-0.019395327983271777,0.06577423366922275,-0.0031215445245342255,-0.030085545018603665,Native,Kraken,0.3031908580900673,0.5080841850028502,0.005663116740751303,1,0.9747698493847781,0.2764412528959821,0.35524784261360326,1,17,3,0.0014378665222092822
Ethereum,Burn,-0.016311334766836688,0.23185293478181493,0.17604613077297254,-0.026688823918920773,Stablecoin,Coinbase,0.16694554185274743,0.6927427048381064,0.0528850947340293,0,0.5516823617416808,-0.007043402830877454,0.0497343674792232,1,14,2,0.20450566704132522
Ethereum,Burn,-0.018174724276559973,0.21696910084500093,0.020686943161829174,0.20526753825029576,ERC20,Coinbase,0.26880953384639994,0.2228797679036398,0.0914892789657987,1,0.8370249767035022,0.21124830852151671,0.34346638666271434,1,14,5,0.24833646038687607
BSC,Burn,-0.02249271202602837,0.05858225854643084,0.14223604072035514,0.0945948103520771,Stablecoin,OpenSea,0.5216943202158218,0.5734339001797706,0.09441144325634168,1,0.2704103854336263,0.4941424066585492,0.9523999310267828,1,6,2,-0.0015939604614695485
Ethereum,Bridge,0.047060229411169996,0.18261206527368323,0.05433933191351087,0.016189856271586936,ERC20,Kraken,0.2910612795048575,0.3638733087528129,0.09754232746151689,1,0.41395404277382764,0.15683009277113294,0.8384230322913886,1,2,6,0.1227105202653683
Polygon,Transfer,0.01779714528324329,0.022533105797285565,0.007530673004687287,0.05424108531588274,Stablecoin,Unknown DEX,0.15721588661561336,0.18586368445024154,0.21723889681634967,0,0.23940525899591347,0.06730950540090302,0.31063315016551396,1,8,1,0.1408603437079962
Ethereum,Swap,0.0657426295208629,0.08660619897559789,0.04536914977701308,-0.0020428187076509674,Native,Unknown,0.4176043599215464,0.2698352831031582,0.13948944542201136,1,0.32105065688057755,0.2311505976430483,-0.005597765647207407,1,6,5,-0.023692882026223487
Polygon,Bridge,0.16773727475273179,0.0680289197155926,0.06042909474177466,0.07722969731668324,ERC20,Binance,0.05355583368865896,0.534865412779929,0.09388685896888727,0,0.8926280120510542,0.6417396468802622,0.8672803391423662,1,14,5,0.3377242032787486
BSC,Mint,-0.004438506984369539,-0.036267379859344584,0.03561002114632601,0.02762645430682248,Stablecoin,Kraken,0.5081385657665952,0.7886446300349061,0.05007639555734994,0,0.2012123888256514,0.27970572828154183,0.7997214722922479,1,13,5,0.07558814583938939
Ethereum,Transfer,0.09524101643517655,0.46236433796477616,0.06367941969042429,0.09815124754990881,Meme,OpenSea,0.4282362762130933,0.4445054336726712,0.1206701793590618,0,0.25058919619085807,0.232245059396738,0.158945199670171,1,8,3,0.20168085665705593
Ethereum,Transfer,0.0999310191527557,0.075605174195114,0.06955589133063432,-0.0028905068604792306,Meme,OpenSea,0.07425821205673566,0.4758534497093203,0.25365580873203736,1,0.29307376574479727,0.08458014067112846,0.04163523921647296,1,16,2,0.11864035646310228
Solana,Mint,0.03097233955312346,0.060940327130890204,0.02569628879464589,-0.007082103576362436,Meme,Binance,0.29102255937740446,0.4259066643086204,0.055176523285158076,1,0.15989612791611132,0.49104740234809774,0.27179216526743244,1,7,6,0.09819465987640771
Solana,Burn,0.09211975204564714,0.20302954906995715,0.010475010910458844,0.03887267811442894,Native,Unknown DEX,0.05097783324175381,0.25991497925465257,0.17850720552731034,1,0.5867920028158975,0.2870992258414059,0.06116762317318219,1,23,5,0.17092527765021215
Ethereum,Transfer,-0.007528601865121293,0.5016654668270024,0.04890326398828067,0.024043704641861098,Meme,Coinbase,0.11157889584721242,0.30982210627227635,0.06250292709296254,1,0.26359712174967476,0.397753034709141,0.3677267214945924,1,14,5,0.06031797521358359
Ethereum,Bridge,0.10281899165328084,0.00928612946856476,0.024339137746086353,0.012037524411198777,Meme,Binance,0.21943583109727993,0.49631799065737875,0.10505071773851771,0,0.2211726720662249,0.25041819927892395,0.3396495004679344,1,14,1,0.17354414618523567
BSC,Transfer,0.06439599821028745,0.272250414248765,0.15079599078344164,0.029155283531883756,Native,Unknown DEX,0.2801267680756905,0.12009409521889441,0.03595793508888104,1,0.8906757933575726,0.24401672535699645,0.20811151734877903,1,21,2,0.010018456310082646
BSC,Transfer,0.9794767389696232,0.03373129016606957,0.028015189086918864,-0.03960631591281635,Stablecoin,Unknown DEX,0.10947526915491068,0.41717720245770545,0.09091341965648003,1,0.31105557385746896,-0.15363192338154646,0.06432411937758191,1,8,6,0.11910341199501429
Ethereum,Mint,0.05141282487304984,0.04016052566651861,0.039204377369067483,0.10414910119314433,ERC20,Coinbase,0.4398276634757542,0.5842253327528966,0.061425466257766494,1,0.5320421259996916,0.0699105740799478,0.30995501614291077,1,9,3,0.029608340369586
Solana,Transfer,-0.09525281077870668,0.24202796688974426,-0.0037518990346199974,0.00713284908481901,Native,OpenSea,0.6376255413177371,0.015506940055661167,0.08789784542806395,0,0.6312460524971633,-0.03007957182534815,0.060760894451306106,1,11,2,0.24119132702569704
BSC,Burn,-0.04259793871650355,0.16160149118099898,-0.010620671540263867,-0.013813221650682411,Stablecoin,Binance,0.3491815636123081,0.534285452374063,0.08705357468931064,1,0.295484325959229,0.18415734169900405,0.03833835954831847,1,9,4,0.238000030950174
Polygon,Bridge,0.028223068118556793,0.21090002961074078,0.0713926635238098,0.1155588920896944,Meme,BridgeX,0.3340205683292519,0.5176295184156924,0.19775880558819084,1,0.7529027415242775,0.29166757966376605,0.4722366787924124,1,8,3,0.09138930780829073
Polygon,Transfer,0.10231715281354781,0.058460062481438244,-0.021810287415162298,0.03511447004820475,Meme,Coinbase,0.379341484709108,0.7801312937975213,0.01198846371447115,1,0.3450242864225079,0.009938493564974893,0.07808030655334389,1,4,1,0.05786699358027116
Solana,Burn,0.4805575656954032,0.135058064533344,0.1452974043157567,0.038438263734078326,Native,Unknown DEX,0.32168865612564185,0.2022608556345144,0.04445208470596064,1,1.078759178272026,0.2154843019946426,0.6312819591913682,1,5,6,0.012886799850242932
Ethereum,Swap,0.39333446766629093,0.21491606307675631,0.15046428024031377,0.07704062505485058,Stablecoin,Kraken,0.3086407958583095,0.1272473615218381,0.0396574051753896,1,0.20348135649934904,0.41041543399606834,0.3351555198748483,1,21,3,0.07988507375297162
Polygon,Bridge,-0.005108495155083952,-0.013652731852662414,-0.30733373958267207,-0.020767375805021013,Stablecoin,Binance,0.11688111374597376,0.15060596127789755,0.10159879729095757,0,0.304151664541308,0.22755767831609952,0.7503834379328325,1,8,2,0.05556257993545759
Solana,Swap,0.47081456884183853,0.22561789061427762,-0.0033418601211787635,0.01672669921038509,Native,Unknown DEX,0.0609926508296042,0.4779015049464977,0.055054679056767225,1,1.1047683963134898,0.15190375543906615,0.1750390331830342,1,9,6,0.12071001962125917
Ethereum,Transfer,-0.004299011803756761,0.1259402767147486,0.03453871473042123,0.046134861235600046,Native,Binance,0.42150494030526997,0.38351228892510275,0.09449374930539364,1,0.5311347383749674,-0.011410063401188109,0.2793327861060245,1,4,5,0.03807130196040934
Solana,Swap,-0.016960754806043504,0.16899052735835798,0.0521611235900787,0.023435515121255135,Native,OpenSea,0.33179473003753884,0.5211235311813133,0.07130891134154187,1,0.28618200722539155,0.12222328223312776,0.23963749819037106,1,13,4,0.13586584125424833
Solana,Transfer,0.02055826750662422,0.24502510470500632,0.05683193342032103,0.0722427937521534,ERC20,BridgeX,0.39448738819711887,0.27155901633517215,0.10250954294162948,1,0.4936288428515153,0.21654558465226378,0.45355889519245496,1,4,5,0.04395206746099103
Ethereum,Transfer,0.22080448530541977,0.08431300486860711,0.03562753380235022,0.006285548669711337,Native,Kraken,0.346406073834866,0.7146014646081317,0.051528962757136754,1,0.5476305853270844,0.17120252833707603,0.11870926933202774,1,18,4,-0.009224846505034107
Polygon,Swap,0.08669543578446849,-0.042168775786336266,0.09542033154501008,-0.0009722379198042058,Stablecoin,Binance,0.43531275310350326,0.26431785562887394,0.029903250986125236,0,0.4396832832593543,0.35283327145839727,0.36602948161023247,1,22,5,0.027158075262216072
Ethereum,Transfer,0.05779641444051892,0.03933593828195647,0.0514804188904207,-0.02289651542651517,ERC20,Unknown Wallet,0.3118777521396814,0.4166888723159003,0.6129585053245377,1,0.45600955209040006,0.273712321936918,0.7895711517638383,1,14,5,0.14608142885864525
Ethereum,Transfer,0.06530749031946795,0.1532632563430499,0.022219063647126266,0.016668072987296074,Native,Unknown DEX,0.2965044294503107,0.22077712122068985,0.08236549886512666,0,0.15400834692197113,0.26674988097656016,0.06245481169176263,1,15,5,0.15931992500521414
Ethereum,Transfer,0.03253641950140469,0.3347868745232513,0.007522411726951759,-0.013178158044114152,Native,OpenSea,0.3730500710081487,0.5309915588373185,0.09491613550293462,0,0.933598306924524,0.11000917647188446,0.2935427782769265,1,15,2,0.1802181434415919
Solana,Bridge,-0.020782930141545745,0.041487596537554655,0.029584838613996814,0.11775151362721088,ERC20,OpenSea,0.3482319140157417,0.5649572783511017,0.02602820433590724,1,0.8147157198018473,0.20055049074509082,0.07264400345300187,1,17,0,0.20629323926464233
Ethereum,Burn,0.0008501892554231604,0.6612044102456669,0.0806271913124257,0.09265147388272074,Meme,BridgeX,0.23983950139451934,0.6760143681296352,0.04678537976827171,1,0.8650986135685027,0.5226940443848116,0.4627690547550176,1,22,4,0.022757085800929944
Ethereum,Mint,0.03546975504410907,0.4544463419029596,0.2054037552932404,0.07020098180939645,Meme,Coinbase,0.4879333189867148,0.20163821387230435,0.08983697478073951,0,0.32561599175386385,0.6316806434179613,0.3858262078048168,1,7,1,0.07113277602077275
BSC,Transfer,-0.02030098630329004,0.021123193162580378,0.07879063448979662,0.6462800561128662,Meme,Kraken,0.4795729190104181,0.6331248340246265,0.024898775019289752,0,0.3243577016838178,0.09625827467604642,0.04986950153897649,1,1,0,0.10432144440681686
BSC,Bridge,0.02249782772495784,0.006725918691965982,0.006939854016128774,0.05030437356826897,Meme,OpenSea,0.7085435075752721,0.6297515517941858,0.10480788257121063,0,0.4094179113698293,-0.00020125266345560888,0.46963940453758013,1,10,4,0.01640195656588575
BSC,Swap,0.5061853630987762,0.22418413718416363,-0.026517154027144323,0.005818306369643596,Meme,Coinbase,0.3254579111785829,0.521008199414177,0.11046238678746191,1,0.5442802136570706,0.3336100787865116,0.21744893715035246,1,14,5,0.17853215139615752
Ethereum,Transfer,0.1377505384289858,0.20501779127360814,0.006009166580818376,0.23014513751678156,Meme,Unknown DEX,0.21814448518544083,0.2995325589404144,0.13150254252566965,0,0.267526828778204,0.29741563776960966,0.055923570157804685,1,8,0,0.017871880924855837
Ethereum,Mint,0.017075217667127274,0.0040441091262127665,0.0636118621104769,0.00777460756943716,Stablecoin,Binance,0.5413000841788251,0.4965946928023831,0.03298957279019299,1,0.37119379265712676,-0.17820632762856176,0.9000338647453308,1,14,6,0.10051487546741344
